path1078,1021.59,512.61,23.8734,23.6084
path1080,1026.89,517.915,12.9976,12.9976
path1082,915.569,745.458,23.8735,23.6084
path1084,920.874,750.764,12.9976,12.9976
path1086,1021.59,745.458,23.8734,23.6084
path1088,1026.89,750.764,12.9976,12.9976
path1090,915.569,628.993,23.8735,23.6084
path1092,920.874,634.299,12.9976,12.9976
path1094,949.151,546.582,17.3209,6.14131
path1096,917.188,543.963,8.58689,11.0838
path1098,931.272,544.198,6.78059,11.0419
path1100,926.583,544.053,8.59327,11.0847
path1102,922.028,544.001,8.59539,11.0847
path1104,912.44,544.064,8.59531,11.0847
path1106,907.91,543.973,8.59625,11.0825
path1108,903.22,543.869,8.59319,11.0848
path1110,898.665,543.816,8.59541,11.0849
path1112,893.679,539.99,7.68839,19.7272
path1114,949.62,543.963,8.58677,11.0838
path1116,959.015,544.054,7.45658,11.0846
path1118,954.459,544.001,8.59539,11.0847
path1120,950.156,544.601,3.31075,2.67987
path1122,935.652,552.09,2.46454,2.91039
g1124,946.353,603.97,68.8401,37.1298
path1126,946.353,603.97,68.8401,37.1298
path1128,958.21,616.675,52.8761,11.667
path1130,1003.22,606.779,9.8396,10.0023
path1132,958.187,616.665,36.0473,11.6774
path1134,1003.22,627.922,9.8396,10.0022
g1136,941.842,567.469,68.8401,37.1298
path1138,941.842,567.469,68.8401,37.1298
path1140,953.699,580.175,52.8761,11.6671
path1142,998.714,570.278,9.8396,10.0022
path1144,953.676,580.164,36.0474,11.6774
path1146,998.714,591.421,9.8396,10.0023
g1148,951.211,713.635,68.8401,37.1298
path1150,951.211,713.635,68.8401,37.1298
path1152,963.068,726.341,52.8761,11.667
path1154,1008.08,716.444,9.8396,10.0023
path1156,963.045,726.33,36.0473,11.6774
path1158,1008.08,737.587,9.8396,10.0022
g1160,946.7,677.134,68.8401,37.1297
path1162,946.7,677.134,68.8401,37.1297
path1164,958.557,689.84,52.8761,11.6671
path1166,1003.57,679.943,9.8396,10.0022
path1168,958.534,689.829,36.0474,11.6774
path1170,1003.57,701.086,9.8396,10.0023
g1172,942.189,640.954,68.8401,37.1298
path1174,942.189,640.954,68.8401,37.1298
path1176,954.046,653.659,52.876,11.6671
path1178,999.061,643.763,9.8396,10.0023
path1180,954.023,653.649,36.0474,11.6774
path1182,999.061,664.906,9.8396,10.0023
path1184,953.663,582.988,12.7745,6.14119
path1186,917.153,580.369,8.58679,11.0838
path1188,931.237,580.564,8.59608,11.0825
path1190,926.548,580.46,8.59327,11.0847
path1192,921.992,580.407,8.59539,11.0848
path1194,912.404,580.471,8.59534,11.0847
path1196,907.874,580.38,8.59625,11.0825
path1198,903.185,580.276,8.59319,11.0847
path1200,898.63,580.223,8.59539,11.0849
path1202,893.644,576.396,7.68838,19.7273
path1204,958.979,580.46,7.45658,11.0846
path1206,954.3,580.407,8.71909,11.0918
path1208,958.175,619.343,8.2625,6.14071
path1210,917.153,616.723,8.58677,11.0838
path1212,931.237,616.918,8.59607,11.0826
path1214,926.548,616.814,8.59327,11.0847
path1216,921.992,616.761,8.59539,11.0848
path1218,912.404,616.824,8.59534,11.0848
path1220,907.874,616.734,8.59625,11.0826
path1222,903.185,616.63,8.59321,11.0847
path1224,898.63,616.577,8.59539,11.0847
path1226,893.644,612.75,7.68838,19.7273
path1228,935.617,616.63,8.59327,11.0847
path1230,963.034,729.116,2.70908,6.14094
path1232,916.459,726.497,8.58679,11.0837
path1234,930.543,726.691,8.59625,11.0825
path1236,925.854,726.588,8.59319,11.0847
path1238,921.298,726.535,8.59544,11.0848
path1240,911.71,726.598,8.59534,11.0847
path1242,907.18,726.507,8.59625,11.0825
path1244,902.491,726.404,8.59327,11.0847
path1246,897.936,726.351,8.59539,11.0847
path1248,893.644,722.524,7.68838,19.7273
path1250,944.142,726.599,7.87718,11.0839
path1252,939.612,726.507,8.59608,11.0825
path1254,934.923,726.404,8.59327,11.0847
